Date,Close/Last,Volume,Open,High,Low,Name
2021-09-24,78.09,18765.0,77.18,78.25,76.87,Brent Crude Oil
2021-09-23,77.25,25376.0,75.87,77.34,75.6,Brent Crude Oil
2021-09-22,76.19,25791.0,74.61,76.26,74.51,Brent Crude Oil
2021-09-21,74.36,24828.0,74.23,75.17,73.25,Brent Crude Oil
2021-09-20,73.92,27318.0,75.39,75.39,73.51,Brent Crude Oil
2021-09-17,75.34,26344.0,75.01,75.78,74.58,Brent Crude Oil
2021-09-16,75.67,27032.0,75.46,75.86,74.48,Brent Crude Oil
2021-09-15,75.46,34814.0,73.84,76.13,73.78,Brent Crude Oil
2021-09-14,73.6,26525.0,73.73,74.27,73.08,Brent Crude Oil
2021-09-13,73.51,26256.0,73.05,73.93,72.7,Brent Crude Oil
2021-09-10,72.92,25447.0,71.31,73.14,70.96,Brent Crude Oil
2021-09-09,71.45,34814.0,72.62,73.19,70.89,Brent Crude Oil
2021-09-08,72.6,30818.0,71.58,72.95,71.56,Brent Crude Oil
2021-09-07,71.69,34342.0,72.69,72.77,71.1,Brent Crude Oil
2021-09-03,72.61,26379.0,72.81,73.7,72.4,Brent Crude Oil
2021-09-02,73.03,29700.0,71.24,73.46,70.92,Brent Crude Oil
2021-09-01,71.59,30059.0,71.7,71.69,71.23,Brent Crude Oil
2021-08-31,72.99,553.0,73.03,73.49,72.91,Brent Crude Oil
2021-08-30,73.41,1934.0,73.59,73.7,71.99,Brent Crude Oil
2021-08-27,72.7,12552.0,71.42,72.74,71.16,Brent Crude Oil
2021-08-26,71.07,23452.0,71.84,72.13,70.68,Brent Crude Oil
2021-08-25,72.25,30582.0,71.13,72.41,70.51,Brent Crude Oil
2021-08-24,71.05,32357.0,68.68,71.3,68.52,Brent Crude Oil
2021-08-23,68.75,28021.0,65.18,68.91,64.83,Brent Crude Oil
2021-08-20,65.18,25633.0,66.6,66.92,64.8,Brent Crude Oil
2021-08-19,66.45,34966.0,67.42,67.65,65.56,Brent Crude Oil
2021-08-18,68.23,33755.0,69.01,70.04,67.22,Brent Crude Oil
2021-08-17,69.03,28503.0,69.65,70.01,68.82,Brent Crude Oil
2021-08-16,69.51,32891.0,70.06,70.46,68.14,Brent Crude Oil
2021-08-13,70.59,25349.0,71.12,71.39,70.0,Brent Crude Oil
2021-08-12,71.31,21983.0,71.58,71.89,70.68,Brent Crude Oil
2021-08-11,71.44,33670.0,70.91,71.63,69.07,Brent Crude Oil
2021-08-10,70.63,29988.0,69.29,71.23,68.97,Brent Crude Oil
2021-08-09,69.04,41792.0,70.06,70.06,67.61,Brent Crude Oil
2021-08-06,70.7,34982.0,71.26,72.43,70.28,Brent Crude Oil
2021-08-05,71.29,31664.0,70.25,71.5,69.75,Brent Crude Oil
2021-08-04,70.38,44003.0,72.33,72.82,70.12,Brent Crude Oil
2021-08-03,72.41,40922.0,73.23,73.53,71.04,Brent Crude Oil
2021-08-02,72.89,36957.0,75.18,75.33,72.31,Brent Crude Oil
2021-07-30,76.33,477.0,75.8,76.39,75.51,Brent Crude Oil
2021-07-29,76.05,7474.0,74.81,76.14,74.63,Brent Crude Oil
2021-07-28,74.74,19999.0,74.66,75.31,74.44,Brent Crude Oil
2021-07-27,74.48,25128.0,74.79,75.05,74.02,Brent Crude Oil
2021-07-26,74.5,30790.0,74.17,74.83,72.75,Brent Crude Oil
2021-07-23,74.1,22228.0,73.71,74.21,73.33,Brent Crude Oil
2021-07-22,73.79,30931.0,72.1,73.9,71.75,Brent Crude Oil
2021-07-21,72.23,40352.0,68.74,72.36,68.64,Brent Crude Oil
2021-07-20,69.35,41538.0,68.76,69.73,67.42,Brent Crude Oil
2021-07-19,68.62,57578.0,73.0,73.29,67.85,Brent Crude Oil
2021-07-16,73.59,32906.0,73.26,74.07,72.34,Brent Crude Oil
2021-07-15,73.47,40914.0,74.55,74.64,73.16,Brent Crude Oil
2021-07-14,74.76,48771.0,76.4,76.71,73.76,Brent Crude Oil
2021-07-13,76.49,30963.0,75.23,76.61,74.96,Brent Crude Oil
2021-07-12,75.16,31088.0,75.64,75.84,74.24,Brent Crude Oil
2021-07-09,75.55,31061.0,74.36,75.79,73.82,Brent Crude Oil
2021-07-08,74.12,40749.0,73.47,74.39,72.1,Brent Crude Oil
2021-07-07,73.43,50484.0,74.96,75.99,72.59,Brent Crude Oil
2021-07-06,74.53,57589.0,76.09,77.83,74.12,Brent Crude Oil
2021-07-02,76.17,30370.0,75.59,76.43,75.23,Brent Crude Oil
2021-07-01,75.84,51738.0,74.7,76.75,74.55,Brent Crude Oil
2021-06-30,75.13,412.0,75.14,75.6,74.54,Brent Crude Oil
2021-06-29,74.76,3790.0,74.6,75.51,73.91,Brent Crude Oil
2021-06-28,74.68,25868.0,76.16,76.59,74.52,Brent Crude Oil
2021-06-25,76.18,29727.0,75.61,76.21,74.95,Brent Crude Oil
2021-06-24,75.56,26269.0,75.37,75.77,74.52,Brent Crude Oil
2021-06-23,75.19,32229.0,74.76,76.0,74.73,Brent Crude Oil
2021-06-22,74.81,37451.0,74.81,75.29,74.34,Brent Crude Oil
2021-06-21,74.9,38104.0,73.33,74.95,72.98,Brent Crude Oil
2021-06-18,73.51,25713.0,73.07,73.75,72.18,Brent Crude Oil
2021-06-17,73.08,41097.0,73.98,74.49,72.0,Brent Crude Oil
2021-06-16,74.39,41544.0,74.3,74.96,73.89,Brent Crude Oil
2021-06-15,73.99,31045.0,73.1,74.33,72.78,Brent Crude Oil
2021-06-14,72.86,24995.0,72.49,73.64,72.49,Brent Crude Oil
2021-06-11,72.69,35490.0,72.39,73.08,71.88,Brent Crude Oil
2021-06-10,72.52,36625.0,72.09,72.64,70.95,Brent Crude Oil
2021-06-09,72.03,30605.0,72.14,72.88,71.82,Brent Crude Oil
2021-06-08,72.22,29385.0,71.39,72.41,70.72,Brent Crude Oil
2021-06-07,71.49,20580.0,71.7,72.26,71.1,Brent Crude Oil
2021-06-04,71.89,22970.0,71.35,71.93,71.58,Brent Crude Oil
2021-06-03,71.31,24333.0,71.27,71.45,70.95,Brent Crude Oil
2021-06-02,71.35,20880.0,70.56,71.49,70.81,Brent Crude Oil
2021-06-01,70.25,38662.0,70.56,70.59,70.48,Brent Crude Oil
2021-05-28,69.63,765.0,69.62,69.83,69.42,Brent Crude Oil
2021-05-27,69.46,5609.0,68.88,69.48,69.34,Brent Crude Oil
2021-05-26,68.87,20462.0,68.63,69.16,68.03,Brent Crude Oil
2021-05-25,68.65,19343.0,68.39,68.76,68.38,Brent Crude Oil
2021-05-24,68.46,28830.0,66.64,68.64,67.79,Brent Crude Oil
2021-05-21,66.44,31982.0,65.04,66.94,64.56,Brent Crude Oil
2021-05-20,65.11,33444.0,66.73,66.1,64.79,Brent Crude Oil
2021-05-19,66.66,41873.0,68.58,66.76,66.44,Brent Crude Oil
2021-05-18,68.71,42079.0,69.53,68.85,68.39,Brent Crude Oil
2021-05-17,69.46,24274.0,68.86,69.6,69.49,Brent Crude Oil
2021-05-14,68.71,30185.0,67.01,68.86,66.5,Brent Crude Oil
2021-05-13,67.05,37558.0,69.02,69.02,66.47,Brent Crude Oil
2021-05-12,69.32,30881.0,68.72,69.9,68.19,Brent Crude Oil
2021-05-11,68.55,38867.0,68.24,68.71,68.52,Brent Crude Oil
2021-05-10,68.32,31333.0,68.62,70.26,67.41,Brent Crude Oil
2021-05-07,68.28,28322.0,68.29,68.25,68.02,Brent Crude Oil
2021-05-06,68.09,24642.0,68.57,68.49,67.97,Brent Crude Oil
2021-05-05,68.96,31010.0,69.5,68.71,68.59,Brent Crude Oil
2021-05-04,68.88,25303.0,67.65,68.98,68.41,Brent Crude Oil
2021-05-03,67.56,17712.0,66.77,67.62,67.47,Brent Crude Oil
2021-04-30,67.25,1086.0,68.32,67.33,67.16,Brent Crude Oil
2021-04-29,68.56,7885.0,67.04,68.51,68.5,Brent Crude Oil
2021-04-28,67.27,23262.0,66.66,67.86,66.16,Brent Crude Oil
2021-04-27,66.42,29485.0,65.77,66.8,65.7,Brent Crude Oil
2021-04-26,65.65,26704.0,66.02,65.76,65.65,Brent Crude Oil
2021-04-23,66.11,20825.0,65.62,66.31,65.17,Brent Crude Oil
2021-04-22,65.4,26230.0,65.11,65.62,65.03,Brent Crude Oil
2021-04-21,65.32,31566.0,66.36,66.04,64.96,Brent Crude Oil
2021-04-20,66.57,38361.0,67.12,68.08,65.5,Brent Crude Oil
2021-04-19,67.05,19518.0,66.69,67.23,66.19,Brent Crude Oil
2021-04-16,66.77,23504.0,66.86,67.38,66.45,Brent Crude Oil
2021-04-15,66.94,23243.0,66.35,67.03,65.96,Brent Crude Oil
2021-04-14,66.58,35448.0,64.01,66.9,63.89,Brent Crude Oil
2021-04-13,63.67,26177.0,63.24,64.18,63.23,Brent Crude Oil
2021-04-12,63.28,35925.0,63.02,64.31,62.41,Brent Crude Oil
2021-04-09,62.95,28820.0,63.29,63.46,62.57,Brent Crude Oil
2021-04-08,63.2,31469.0,62.98,63.42,62.38,Brent Crude Oil
2021-04-07,63.16,41781.0,62.68,63.28,61.6,Brent Crude Oil
2021-04-06,62.74,43833.0,62.3,62.87,62.47,Brent Crude Oil
2021-04-05,62.15,37011.0,64.81,64.81,61.24,Brent Crude Oil
2021-04-01,64.86,65423.0,62.99,65.16,62.37,Brent Crude Oil
2021-03-31,63.54,257.0,64.48,64.69,63.59,Brent Crude Oil
2021-03-30,64.14,4029.0,65.31,65.65,63.64,Brent Crude Oil
2021-03-29,64.98,16677.0,64.04,65.14,64.67,Brent Crude Oil
2021-03-26,64.57,22194.0,61.74,64.88,61.74,Brent Crude Oil
2021-03-25,61.95,27487.0,64.15,64.15,60.98,Brent Crude Oil
2021-03-24,64.41,33152.0,60.35,64.56,60.34,Brent Crude Oil
2021-03-23,60.79,42797.0,64.31,64.34,60.26,Brent Crude Oil
2021-03-22,64.62,29260.0,64.66,65.07,63.45,Brent Crude Oil
2021-03-19,64.53,53604.0,62.83,64.9,62.08,Brent Crude Oil
2021-03-18,63.28,60315.0,67.93,68.15,61.42,Brent Crude Oil
2021-03-17,68.0,37246.0,68.39,68.88,66.96,Brent Crude Oil
2021-03-16,68.39,26847.0,68.86,68.96,67.36,Brent Crude Oil
2021-03-15,68.88,29627.0,69.12,70.02,67.83,Brent Crude Oil
2021-03-12,69.22,26780.0,69.59,69.9,69.03,Brent Crude Oil
2021-03-11,69.63,30177.0,68.26,69.83,68.0,Brent Crude Oil
2021-03-10,67.9,36606.0,67.33,68.43,66.82,Brent Crude Oil
2021-03-09,67.52,30528.0,68.1,69.32,67.14,Brent Crude Oil
2021-03-08,68.24,37137.0,69.9,71.36,67.81,Brent Crude Oil
2021-03-05,69.36,39966.0,67.26,69.69,66.66,Brent Crude Oil
2021-03-04,66.74,67280.0,63.94,67.25,66.77,Brent Crude Oil
2021-03-03,64.07,35008.0,62.47,64.14,63.8,Brent Crude Oil
2021-03-02,62.7,37510.0,63.39,63.38,62.37,Brent Crude Oil
2021-03-01,63.69,32914.0,64.71,63.49,63.18,Brent Crude Oil
2021-02-26,66.13,185.0,66.71,66.08,66.06,Brent Crude Oil
2021-02-25,66.88,10181.0,67.34,67.17,66.6,Brent Crude Oil
2021-02-24,67.04,24916.0,65.23,67.29,66.61,Brent Crude Oil
2021-02-23,65.37,32551.0,65.66,66.79,64.48,Brent Crude Oil
2021-02-22,65.24,31265.0,62.73,65.84,64.39,Brent Crude Oil
2021-02-19,62.91,47322.0,63.65,63.93,62.48,Brent Crude Oil
2021-02-18,63.93,41371.0,64.87,64.06,63.23,Brent Crude Oil
2021-02-17,64.34,45455.0,63.55,64.95,64.41,Brent Crude Oil
2021-02-16,63.35,64109.0,63.42,63.54,63.34,Brent Crude Oil
2021-02-12,62.43,34072.0,60.86,62.83,60.34,Brent Crude Oil
2021-02-11,61.14,23866.0,61.21,61.5,60.73,Brent Crude Oil
2021-02-10,61.47,28015.0,61.23,61.68,60.89,Brent Crude Oil
2021-02-09,61.09,30881.0,60.64,61.27,60.04,Brent Crude Oil
2021-02-08,60.56,20784.0,59.56,60.7,59.55,Brent Crude Oil
2021-02-05,59.34,23213.0,59.1,59.79,59.08,Brent Crude Oil
2021-02-04,58.84,24482.0,58.67,59.05,58.06,Brent Crude Oil
2021-02-03,58.46,33460.0,57.79,58.94,57.53,Brent Crude Oil
2021-02-02,57.46,34344.0,56.29,58.05,56.22,Brent Crude Oil
2021-02-01,56.35,33337.0,54.9,56.53,54.62,Brent Crude Oil
2021-01-29,55.88,1118.0,55.52,56.35,55.43,Brent Crude Oil
2021-01-28,55.53,5291.0,55.67,56.59,55.22,Brent Crude Oil
2021-01-27,55.81,18897.0,56.08,56.48,55.2,Brent Crude Oil
2021-01-26,55.91,17386.0,55.98,56.34,55.4,Brent Crude Oil
2021-01-25,55.88,23612.0,55.2,56.02,55.09,Brent Crude Oil
2021-01-22,55.41,32183.0,56.15,56.17,54.49,Brent Crude Oil
2021-01-21,56.1,21471.0,55.78,56.17,55.98,Brent Crude Oil
2021-01-20,56.08,29330.0,55.9,56.36,55.65,Brent Crude Oil
2021-01-19,55.9,36102.0,54.74,56.08,54.5,Brent Crude Oil
2021-01-15,55.1,29335.0,56.43,56.64,54.65,Brent Crude Oil
2021-01-14,56.42,31161.0,55.94,56.48,56.29,Brent Crude Oil
2021-01-13,56.06,32459.0,56.73,56.21,55.95,Brent Crude Oil
2021-01-12,56.58,27620.0,55.56,56.78,56.43,Brent Crude Oil
2021-01-11,55.66,32305.0,56.21,56.28,54.98,Brent Crude Oil
2021-01-08,55.99,329.0,54.46,56.3,56.07,Brent Crude Oil
2021-01-07,54.38,12746.0,54.14,54.9,53.94,Brent Crude Oil
2021-01-06,54.3,248.0,53.59,54.26,53.99,Brent Crude Oil
2021-01-05,53.6,61765.0,50.74,53.88,52.66,Brent Crude Oil
2021-01-04,51.09,560.0,51.66,50.8,50.62,Brent Crude Oil
2020-12-31,51.8,17725.0,51.51,51.91,50.9,Brent Crude Oil
2020-12-30,51.34,278.0,51.05,51.52,51.05,Brent Crude Oil
2020-12-29,51.09,1398.0,51.06,51.63,50.87,Brent Crude Oil
2020-12-28,50.86,3682.0,51.2,52.02,50.52,Brent Crude Oil
2020-12-24,51.29,618.0,51.1,51.39,51.13,Brent Crude Oil
2020-12-23,51.2,114.0,49.8,51.19,51.1,Brent Crude Oil
2020-12-22,50.08,21329.0,50.9,50.93,49.56,Brent Crude Oil
2020-12-21,50.91,95.0,52.31,50.87,50.69,Brent Crude Oil
2020-12-18,52.26,556.0,51.45,52.35,52.08,Brent Crude Oil
2020-12-17,51.5,9423.0,51.08,51.88,51.01,Brent Crude Oil
2020-12-16,51.08,144.0,50.72,51.13,50.99,Brent Crude Oil
2020-12-15,50.76,22900.0,50.33,50.88,49.79,Brent Crude Oil
2020-12-14,50.29,169.0,50.06,50.39,50.24,Brent Crude Oil
2020-12-11,49.97,199.0,50.34,50.03,49.88,Brent Crude Oil
2020-12-10,50.25,30075.0,48.98,51.07,48.86,Brent Crude Oil
2020-12-09,48.86,14021.0,48.83,49.54,48.38,Brent Crude Oil
2020-12-08,48.84,25625.0,48.68,49.0,48.11,Brent Crude Oil
2020-12-07,48.79,206.0,49.23,48.76,48.6,Brent Crude Oil
2020-12-04,49.25,25.0,48.82,49.08,49.05,Brent Crude Oil
2020-12-03,48.71,44.0,48.08,48.82,48.71,Brent Crude Oil
2020-12-02,48.25,34530.0,47.14,48.52,47.79,Brent Crude Oil
2020-12-01,47.42,31369.0,47.7,48.3,46.89,Brent Crude Oil
2020-11-30,47.59,303.0,47.75,47.95,46.85,Brent Crude Oil
2020-11-27,48.18,11298.0,48.9,49.07,47.36,Brent Crude Oil
2020-11-25,48.61,10311.0,47.86,49.05,47.6,Brent Crude Oil
2020-11-24,47.86,233.0,45.84,47.93,47.72,Brent Crude Oil
2020-11-23,46.06,29627.0,45.13,45.9,45.77,Brent Crude Oil
2020-11-20,44.96,314.0,44.22,45.17,45.01,Brent Crude Oil
2020-11-19,44.2,25080.0,44.16,44.42,44.19,Brent Crude Oil
2020-11-18,44.34,27952.0,43.78,44.3,44.13,Brent Crude Oil
2020-11-17,43.75,13303.0,43.9,44.23,43.08,Brent Crude Oil
2020-11-16,43.82,232.0,42.73,44.01,43.84,Brent Crude Oil
2020-11-13,42.78,33729.0,43.33,43.34,42.63,Brent Crude Oil
2020-11-12,43.53,36004.0,43.78,44.48,43.28,Brent Crude Oil
2020-11-11,43.8,2624.0,43.96,44.32,43.65,Brent Crude Oil
2020-11-10,43.61,41318.0,42.13,44.07,43.54,Brent Crude Oil
2020-11-09,42.4,262.0,39.7,42.36,41.98,Brent Crude Oil
2020-11-06,39.45,32655.0,40.77,40.78,39.33,Brent Crude Oil
2020-11-05,40.93,30612.0,41.17,40.75,40.63,Brent Crude Oil
2020-11-04,41.23,177.0,40.15,41.25,41.04,Brent Crude Oil
2020-11-03,39.71,268.0,39.22,40.22,39.86,Brent Crude Oil
2020-11-02,38.97,1044.0,37.42,39.34,39.1,Brent Crude Oil
2020-10-30,37.46,103.0,37.62,37.49,37.32,Brent Crude Oil
2020-10-29,37.65,140.0,39.32,37.84,37.56,Brent Crude Oil
2020-10-28,39.12,19846.0,40.71,39.31,38.74,Brent Crude Oil
2020-10-27,41.2,11302.0,40.52,41.47,40.4,Brent Crude Oil
2020-10-26,40.46,14413.0,41.63,41.63,40.22,Brent Crude Oil
2020-10-23,41.77,1964.0,42.44,41.93,41.61,Brent Crude Oil
2020-10-22,42.46,27628.0,41.72,42.79,41.47,Brent Crude Oil
2020-10-21,41.73,29817.0,42.82,43.04,41.46,Brent Crude Oil
2020-10-20,43.16,187.0,42.43,43.0,42.67,Brent Crude Oil
2020-10-19,42.62,13901.0,42.74,43.22,42.37,Brent Crude Oil
2020-10-16,42.93,4615.0,43.04,43.08,42.79,Brent Crude Oil
2020-10-15,43.16,38997.0,43.41,43.23,43.14,Brent Crude Oil
2020-10-14,43.32,375.0,42.42,43.43,43.28,Brent Crude Oil
2020-10-13,42.45,136.0,41.83,42.51,42.4,Brent Crude Oil
2020-10-12,41.72,120.0,42.69,41.82,41.67,Brent Crude Oil
2020-10-09,42.85,25076.0,43.41,43.56,42.61,Brent Crude Oil
2020-10-08,43.34,13763.0,42.06,43.47,41.86,Brent Crude Oil
2020-10-07,41.99,1009.0,41.94,42.18,41.92,Brent Crude Oil
2020-10-06,42.65,674.0,41.52,42.35,41.9,Brent Crude Oil
2020-10-05,41.29,29029.0,39.22,41.78,39.21,Brent Crude Oil
2020-10-02,39.27,200.0,40.79,39.24,39.05,Brent Crude Oil
2020-10-01,40.93,34234.0,42.02,42.56,39.92,Brent Crude Oil
2020-09-30,40.95,517.0,40.75,40.97,40.95,Brent Crude Oil
2020-09-29,41.03,1486.0,42.43,42.52,40.44,Brent Crude Oil
2020-09-28,42.43,9946.0,41.85,42.62,41.48,Brent Crude Oil
2020-09-25,41.92,869.0,41.93,42.01,41.69,Brent Crude Oil
2020-09-24,41.94,21.0,41.5,41.8,41.76,Brent Crude Oil
2020-09-23,41.77,22741.0,41.74,42.61,41.4,Brent Crude Oil
2020-09-22,41.72,19199.0,41.79,42.19,41.21,Brent Crude Oil
2020-09-21,41.44,219.0,43.02,41.82,41.63,Brent Crude Oil
2020-09-18,43.15,25486.0,43.26,43.22,42.69,Brent Crude Oil
2020-09-17,43.3,15583.0,42.26,43.51,41.52,Brent Crude Oil
2020-09-16,42.22,521.0,40.75,42.44,42.22,Brent Crude Oil
2020-09-15,40.53,237.0,39.66,40.73,40.51,Brent Crude Oil
2020-09-14,39.61,21703.0,39.77,40.09,39.31,Brent Crude Oil
2020-09-11,39.83,174.0,39.95,39.96,39.73,Brent Crude Oil
2020-09-10,40.06,23542.0,40.64,40.95,39.72,Brent Crude Oil
2020-09-09,40.79,29656.0,39.8,41.2,39.28,Brent Crude Oil
2020-09-08,39.78,51439.0,42.22,42.45,39.3,Brent Crude Oil
2020-09-04,42.66,31984.0,43.87,43.56,42.3,Brent Crude Oil
2020-09-03,44.07,30093.0,44.37,44.61,43.16,Brent Crude Oil
2020-09-02,44.43,3716.0,45.85,44.76,44.2,Brent Crude Oil
2020-09-01,45.58,19319.0,45.57,46.22,45.47,Brent Crude Oil
2020-08-31,45.28,9734.0,45.71,46.51,45.22,Brent Crude Oil
2020-08-28,45.81,20728.0,45.56,45.91,45.34,Brent Crude Oil
2020-08-27,45.09,1732.0,45.62,45.82,44.56,Brent Crude Oil
2020-08-26,45.64,14949.0,45.98,46.09,45.55,Brent Crude Oil
2020-08-25,45.86,8995.0,44.99,46.04,44.99,Brent Crude Oil
2020-08-24,45.13,8849.0,44.42,45.17,44.28,Brent Crude Oil
2020-08-21,44.35,11262.0,44.91,45.12,43.6,Brent Crude Oil
2020-08-20,44.9,196.0,45.27,44.95,44.87,Brent Crude Oil
2020-08-19,45.37,3395.0,45.04,45.49,45.0,Brent Crude Oil
2020-08-18,45.46,16452.0,45.38,45.54,44.77,Brent Crude Oil
2020-08-17,45.37,18063.0,44.96,45.42,44.5,Brent Crude Oil
2020-08-14,44.8,16242.0,45.05,45.42,44.48,Brent Crude Oil
2020-08-13,44.96,1201.0,45.43,45.11,44.86,Brent Crude Oil
2020-08-12,45.43,7356.0,44.58,45.62,44.51,Brent Crude Oil
2020-08-11,44.5,10079.0,44.99,45.78,44.41,Brent Crude Oil
2020-08-10,44.99,7180.0,44.61,45.26,44.4,Brent Crude Oil
2020-08-07,44.4,10675.0,45.12,45.25,44.26,Brent Crude Oil
2020-08-06,45.09,1254.0,45.24,45.32,44.98,Brent Crude Oil
2020-08-05,45.17,2350.0,44.4,45.36,45.02,Brent Crude Oil
2020-08-04,44.43,13942.0,43.91,44.82,43.24,Brent Crude Oil
2020-08-03,44.15,26437.0,43.55,44.45,42.89,Brent Crude Oil
2020-07-31,43.3,237.0,43.32,43.52,43.07,Brent Crude Oil
2020-07-30,42.94,2247.0,43.8,43.82,41.38,Brent Crude Oil
2020-07-29,43.75,69.0,43.3,43.81,43.74,Brent Crude Oil
2020-07-28,43.22,83.0,43.62,43.31,43.13,Brent Crude Oil
2020-07-27,43.41,10952.0,43.4,43.77,42.38,Brent Crude Oil
2020-07-24,43.34,10777.0,43.36,43.9,42.8,Brent Crude Oil
2020-07-23,43.31,23096.0,44.35,44.77,43.13,Brent Crude Oil
2020-07-22,44.29,18937.0,43.9,44.4,43.62,Brent Crude Oil
2020-07-21,44.32,21970.0,43.18,44.88,43.12,Brent Crude Oil
2020-07-20,43.28,9989.0,43.09,43.43,42.37,Brent Crude Oil
2020-07-17,43.14,18132.0,43.34,43.46,42.63,Brent Crude Oil
2020-07-16,43.37,19425.0,43.64,43.81,43.14,Brent Crude Oil
2020-07-15,43.79,23042.0,43.15,43.84,42.7,Brent Crude Oil
2020-07-14,42.9,21126.0,42.81,43.09,42.73,Brent Crude Oil
2020-07-13,42.72,22131.0,43.11,43.33,42.19,Brent Crude Oil
2020-07-10,43.24,23554.0,42.4,43.41,41.32,Brent Crude Oil
2020-07-09,42.35,22614.0,43.38,43.5,41.93,Brent Crude Oil
2020-07-08,43.29,18646.0,42.96,43.46,42.78,Brent Crude Oil
2020-07-07,43.08,18215.0,43.15,43.45,42.46,Brent Crude Oil
2020-07-06,43.1,9946.0,42.75,43.71,42.75,Brent Crude Oil
2020-07-02,43.14,21131.0,42.02,43.22,41.75,Brent Crude Oil
2020-07-01,42.03,26437.0,41.96,42.17,41.82,Brent Crude Oil
2020-06-30,41.15,683.0,41.25,41.26,41.09,Brent Crude Oil
2020-06-29,41.71,6664.0,40.31,41.94,40.06,Brent Crude Oil
2020-06-26,41.02,11661.0,41.47,41.78,40.29,Brent Crude Oil
2020-06-25,41.05,27368.0,40.43,41.64,39.47,Brent Crude Oil
2020-06-24,40.31,27324.0,42.33,42.89,39.62,Brent Crude Oil
2020-06-23,42.63,25464.0,43.17,43.93,42.21,Brent Crude Oil
2020-06-22,43.08,23634.0,41.55,43.17,41.51,Brent Crude Oil
2020-06-19,42.19,32728.0,41.42,42.93,41.01,Brent Crude Oil
2020-06-18,41.51,27616.0,40.58,41.64,40.05,Brent Crude Oil
2020-06-17,40.71,27916.0,40.71,41.45,40.03,Brent Crude Oil
2020-06-16,40.96,30469.0,39.77,41.66,38.97,Brent Crude Oil
2020-06-15,39.72,29251.0,38.69,39.88,37.24,Brent Crude Oil
2020-06-12,38.73,27754.0,38.38,39.44,37.0,Brent Crude Oil
2020-06-11,38.55,35513.0,41.31,38.92,37.83,Brent Crude Oil
2020-06-10,41.73,22826.0,40.87,41.99,40.13,Brent Crude Oil
2020-06-09,41.18,25330.0,40.95,41.43,39.85,Brent Crude Oil
2020-06-08,40.8,27714.0,42.41,43.43,40.68,Brent Crude Oil
2020-06-05,42.3,27833.0,39.93,42.48,39.72,Brent Crude Oil
2020-06-04,39.99,21847.0,39.38,40.1,39.06,Brent Crude Oil
2020-06-03,39.79,32814.0,39.52,40.53,38.75,Brent Crude Oil
2020-06-02,39.57,27325.0,38.48,39.79,38.34,Brent Crude Oil
2020-06-01,38.32,25728.0,37.54,38.68,37.17,Brent Crude Oil
2020-05-29,35.33,334.0,35.03,35.36,34.18,Brent Crude Oil
2020-05-28,35.29,6477.0,34.34,35.89,33.39,Brent Crude Oil
2020-05-27,34.74,15476.0,36.1,36.18,34.0,Brent Crude Oil
2020-05-26,36.17,25232.0,35.67,36.68,34.46,Brent Crude Oil
2020-05-22,35.13,29314.0,35.94,36.23,33.55,Brent Crude Oil
2020-05-21,36.06,25476.0,35.8,36.98,35.71,Brent Crude Oil
2020-05-20,35.75,24653.0,34.43,36.4,35.16,Brent Crude Oil
2020-05-19,34.65,23247.0,35.44,35.86,34.2,Brent Crude Oil
2020-05-18,34.81,27502.0,32.71,35.72,32.71,Brent Crude Oil
2020-05-15,32.5,28197.0,31.35,32.9,30.96,Brent Crude Oil
2020-05-14,31.13,25312.0,29.39,31.49,28.9,Brent Crude Oil
2020-05-13,29.19,24577.0,29.47,30.54,28.87,Brent Crude Oil
2020-05-12,29.98,25656.0,30.07,30.38,29.45,Brent Crude Oil
2020-05-11,29.63,31967.0,30.68,31.45,29.36,Brent Crude Oil
2020-05-08,30.97,19796.0,29.43,31.13,29.4,Brent Crude Oil
2020-05-07,29.46,35008.0,30.12,31.84,29.07,Brent Crude Oil
2020-05-06,29.72,35719.0,31.88,32.49,28.67,Brent Crude Oil
2020-05-05,30.97,35516.0,27.94,31.69,27.8,Brent Crude Oil
2020-05-04,27.2,29677.0,26.21,28.08,25.48,Brent Crude Oil
2020-05-01,26.44,27764.0,26.72,27.95,25.75,Brent Crude Oil
2020-04-30,25.27,1196.0,23.11,25.33,25.27,Brent Crude Oil
2020-04-29,22.54,9500.0,20.75,22.96,22.76,Brent Crude Oil
2020-04-28,20.46,19364.0,20.17,21.27,18.73,Brent Crude Oil
2020-04-27,19.99,23204.0,21.3,21.91,19.11,Brent Crude Oil
2020-04-24,21.44,30443.0,21.79,22.67,20.51,Brent Crude Oil
2020-04-23,21.33,42516.0,21.3,21.92,21.68,Brent Crude Oil
2020-04-22,20.37,49471.0,22.13,22.13,19.92,Brent Crude Oil
2020-04-21,19.33,82076.0,19.13,20.22,18.32,Brent Crude Oil
2020-04-20,25.57,44255.0,25.47,26.54,25.38,Brent Crude Oil
2020-04-17,28.08,34615.0,28.47,29.0,27.6,Brent Crude Oil
2020-04-16,27.82,29580.0,28.06,29.01,27.2,Brent Crude Oil
2020-04-15,27.69,29940.0,30.01,30.42,27.17,Brent Crude Oil
2020-04-14,29.6,29849.0,32.09,32.38,29.4,Brent Crude Oil
2020-04-13,31.74,26185.0,32.44,33.23,30.64,Brent Crude Oil
2020-04-09,31.48,46392.0,33.66,36.43,31.24,Brent Crude Oil
